IncidentID,StartTime (EST),EndTime (EST),RoadName,Suffix,Direction,CrossStreetName,CrossStreetSuffix,CrossStCommonName,MM From,MM To,County,City,Division,Latitude,Longitude,StartLatitude,StartLongitude,EndLatitude,EndLongitude,SubmittedBy,ContactName,ContactPhone,ConstructionDate,ContractNumber,Expected Impact to Traffic,Condition,ConditionName,CommonName,Incident Type,Event,EventName,LanesClosed,LanesTotal,Fatality,Structure Affected,Unusual Event in WorkZone,Commercial Vehicle,Hazardous Materials,Overturned Commercial Vehicle,Reason,DOTNotes,Detour,CreatedOn (EST),LastUpdated (EST),Project,WeightLimit,Width,HeightFt,HeightIn
504895,4/25/2017 5:19:00 AM,4/25/2017 7:19:00 AM,US-64,,Heading West,,,US-264,436.0,-999.0,Wake,In Zebulon,5,35.8343204452458,-78.3157172272696,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,3,Ramp Closed,US-64,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The ramp from US-264 is closed.,SHP 263,,4/25/2017 5:41:06 AM,4/25/2017 5:42:58 AM,,,,,
504894,4/25/2017 5:34:00 AM,4/25/2017 6:36:36 AM,US-264,,Heading West,US-64,,US-64,21.0,-999.0,Wake,In Zebulon,5,35.834357,-78.31135,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,3,Ramp Closed,US-264,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The ramp to US-64 is closed.&nbsp;,CCTV Confirmed.,,4/25/2017 5:37:45 AM,4/25/2017 6:36:36 AM,,,,,
504890,4/25/2017 3:10:00 AM,4/25/2017 4:42:16 AM,NC-42,,Both Directions,SR-2737,,SR-2737,-999.0,-999.0,Wake,Near Fuquay-Varina,5,35.591877,-78.618401,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,5,Road Closed,NC-42,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The road has reopened near Johnston Road.&nbsp;,Per WCSO - 291,,4/25/2017 3:12:37 AM,4/25/2017 4:42:16 AM,,,,,
504889,4/25/2017 1:49:00 AM,4/25/2017 2:24:25 AM,I-40,,Heading East,US-70,,US-70,298.0,-999.0,Wake,In Raleigh,5,35.7537942649194,-78.6436442123645,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,3,False,False,False,False,False,False,The two right lanes have reopened near Exit 298 (US-70/S. Saunders Street).&nbsp;,IMAP Confirmed; no visual. 256,,4/25/2017 1:51:46 AM,4/25/2017 2:24:25 AM,,,,,
504886,4/25/2017 12:32:00 AM,4/25/2017 1:05:22 AM,SR-1012,,Heading South,I-440,,I-440,-999.0,-999.0,Wake,In Raleigh,5,35.8021061668613,-78.694494388347,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Road Obstruction,1,None,2,3,False,False,False,False,False,False,The two left lanes reopened near I-440.,"RPD 263
Incident occurred on Western Blvd. 256",,4/25/2017 12:36:21 AM,4/25/2017 1:05:22 AM,I-440 Improvement,,,,
504885,4/25/2017 12:19:00 AM,4/25/2017 12:28:22 AM,SR-1728,,Heading South,I-440,,I-440,-999.0,-999.0,Wake,In Raleigh,5,35.8036967888979,-78.6983219410512,,,,,ssgriffin1,STOC,(877) 627-7862,,,Medium,10,Lane Closed,Wade Ave,Disabled Vehicle,1,None,1,2,False,False,False,False,False,False,The right lane reopened near I-440.,RPD 263,,4/25/2017 12:25:58 AM,4/25/2017 12:28:22 AM,I-440 Improvement,,,,
504884,4/24/2017 11:49:00 PM,4/25/2017 5:37:24 AM,I-77,,Heading South,,,,28.0,-999.0,Mecklenburg,Near Davidson,10,35.4861244502537,-80.8747911806336,,,,,risibisan,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,True,True,False,False,The left lane has reopened near Exit 28 (Catawba Avenue),"Per MAPS, CAD FEED, Troop H confirmed - 291",,4/24/2017 11:51:03 PM,4/25/2017 5:37:24 AM,,,,,
504882,4/24/2017 11:34:00 PM,4/25/2017 12:00:00 PM,SR-1902,,Both Directions,,,NC-98,-999.0,-999.0,Durham,In Durham,5,35.9708227615645,-78.7708646795686,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,5,Road Closed,Kemp Rd,Road Obstruction,1,None,0,0,False,False,False,False,False,False,The road is closed between NC-98 and Virgil Road.,Durham SO 263,,4/24/2017 11:38:49 PM,4/24/2017 11:38:49 PM,,,,,
504881,4/24/2017 11:33:00 PM,4/25/2017 12:05:54 AM,I-40,,Heading West,NC-109,,NC-109,195.0,-999.0,Forsyth,Near Winston-Salem,9,36.0584611690212,-80.2113165473938,,,,,risibisan,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 195 (Thomasville Road).,Per CCTV - 291,,4/24/2017 11:35:22 PM,4/25/2017 12:05:54 AM,,,,,
504880,4/24/2017 11:17:00 PM,4/25/2017 12:05:14 AM,I-440,,Heading East,US-70,,US-70,7.0,-999.0,Wake,In Raleigh,5,35.913979,-78.712334,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The left lane reopened near Exit 7 (US-70).&nbsp;,IMAP and CCTV Confirmed. 256,,4/24/2017 11:20:08 PM,4/25/2017 12:05:14 AM,,,,,
504879,4/24/2017 11:08:00 PM,4/24/2017 11:23:32 PM,SR-2026,,Heading North,I-440,,I-440,-999.0,-999.0,Wake,In Raleigh,5,35.824806910879,-78.6215122315623,,,,,ssgriffin1,STOC,(877) 627-7862,,,Medium,10,Lane Closed,Wake Forest Road,Vehicle Crash,1,None,1,4,False,False,False,False,False,False,The right lane reopened near I-440.,SHP 263,,4/24/2017 11:13:13 PM,4/24/2017 11:23:32 PM,,,,,
504875,4/24/2017 10:23:00 PM,4/24/2017 11:02:28 PM,I-540,,Heading West,,,,14.0,-999.0,Wake,In Raleigh,5,35.8970435908391,-78.6077210767126,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,"The right lane is reopened near Exit 14, Falls of Neuse Road.",IMAP 263,,4/24/2017 10:27:07 PM,4/24/2017 11:02:28 PM,,,,,
504873,4/24/2017 10:11:00 PM,4/24/2017 11:03:54 PM,I-540,,Heading East,US-1,,US-1,16.0,-999.0,Wake,In Raleigh,5,35.8768212881685,-78.5843708346383,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,4,False,False,False,False,False,False,The left two lanes reopened near Exit 16 (US-1).,CCTV and IMAP confirmed. lar,,4/24/2017 10:16:22 PM,4/24/2017 11:03:54 PM,,,,,
504872,4/24/2017 9:41:00 PM,4/24/2017 10:05:24 PM,I-440,,Heading West,US-70,,US-70,7.0,-999.0,Wake,In Raleigh,5,35.8370856376951,-78.6644426879883,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The left lane has reopened near Exit 7 (US-70/Glenwood Avenue).,CCTV 3004 - STM,,4/24/2017 9:43:33 PM,4/24/2017 10:05:24 PM,,,,,
504870,4/24/2017 9:12:00 PM,4/24/2017 11:46:18 PM,US-64,,Heading West,US-264,,US-264,435.0,-999.0,Wake,In Zebulon,5,35.8341895266074,-78.3126115709082,,,,,stminnick,STOC,(877) 627-7862,,,Medium,10,Lane Closed,US-64,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The right lane reopened near Exit 435 (NC-96).,CCTV 1436 - STM,,4/24/2017 9:14:47 PM,4/24/2017 11:46:18 PM,,,,,
504868,4/24/2017 8:41:00 PM,4/24/2017 9:26:42 PM,I-440,,Heading East,,,,15.0,-999.0,Wake,In Raleigh,5,35.7643644916848,-78.5745925960541,,,,,stminnick,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,5,False,False,False,False,False,False,The two right lanes have reopened near Exit 15 (Poole Road).,IMAP P205- STM,,4/24/2017 8:43:57 PM,4/24/2017 9:26:42 PM,,,,,
504866,4/24/2017 7:51:00 PM,4/24/2017 9:31:16 PM,US-70,BUS,Heading East,I-40,,I-40,-999.0,-999.0,Wake,In Garner,5,35.6925993940475,-78.5659292243279,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,US-70 Business,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The right lane has reopened near I-40.,CCTV 1039 - STM,,4/24/2017 7:53:04 PM,4/24/2017 9:31:16 PM,,,,,
504864,4/24/2017 7:32:00 PM,4/24/2017 8:48:00 PM,US-1,,Heading South,,,,89.0,-999.0,Wake,Near Apex,5,35.6688390476508,-78.9309006193902,,,,,stminnick,STOC,(877) 627-7862,,,High,1,Lanes Closed,US-1,Vehicle Crash,1,None,2,2,False,False,False,False,False,False,Both lanes have reopened near Exit 89 (New Hill Holleman Road).,SHP - STM,,4/24/2017 7:34:32 PM,4/24/2017 8:48:00 PM,,,,,
504863,4/24/2017 7:08:00 PM,4/24/2017 9:08:00 PM,I-40,BUS,Heading East,,,,3.0,-999.0,Forsyth,Near Winston-Salem,9,36.092448,-80.27063,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The left lane is closed just east of Exit 3C (Stratford Rd).,,,4/24/2017 7:14:30 PM,4/24/2017 7:22:07 PM,Biz40 WZ,,,,
504862,4/24/2017 7:05:00 PM,4/24/2017 7:54:34 PM,I-40,,Heading East,,,,195.0,-999.0,Forsyth,In Winston-Salem,9,36.0585028443756,-80.2135554908908,,,,,swkohl,STOC,(877) 627-7862,,,High,5,Road Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The road has reopened near Exit 195 (NC-109/Thomasville Road).,CCTV--KLS,Motorists are advised to follow direction of emergency units on-scene.,4/24/2017 7:08:46 PM,4/24/2017 7:54:34 PM,,,,,
504860,4/24/2017 6:48:00 PM,4/24/2017 7:20:59 PM,I-40,,Heading West,,,,300.0,-999.0,Wake,In Raleigh,5,35.7579111256832,-78.6089706688778,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,True,False,False,False,The right lane has reopened near Exit 300 (Rock Quarry Road).,CCTV 1036 - STM,,4/24/2017 6:49:46 PM,4/24/2017 7:20:59 PM,,,,,
504857,4/24/2017 6:16:00 PM,4/24/2017 7:17:34 PM,I-495,,Heading North,SR-2516,,SR-2516,422.0,423.0,Wake,Near Knightdale,5,35.7683849580337,-78.521477883502,,,,,emflores,STOC,(877) 627-7862,,,High,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The median has reopened between Exit 422(Hodge Road) and Exit 423 (I-540).,CCTV confirmed. lar,,4/24/2017 6:22:53 PM,4/24/2017 7:17:34 PM,,,,,
504856,4/24/2017 6:17:00 PM,4/24/2017 6:43:47 PM,US-74,,Heading West,,,,-999.0,-999.0,Brunswick,Near Belville,3,34.2280866826837,-78.0021609929982,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,Andrew Jackson Highway,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The left lane has reopened near NC-133/Village Road NE.,Brunswick Co 911--KLS,,4/24/2017 6:19:27 PM,4/24/2017 6:43:47 PM,,,,,
504855,4/24/2017 6:05:00 PM,4/24/2017 6:38:23 PM,US-70,BUS,Heading East,I-40,,I-40,-999.0,-999.0,Wake,In Garner,5,35.6938807930079,-78.5713937892679,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,US-70 Business,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The right lane has reopened near I-40.,CCTV 1039 - STM,,4/24/2017 6:06:59 PM,4/24/2017 6:38:23 PM,I-5111 I-40 Widening,,,,
504854,4/24/2017 6:03:00 PM,4/24/2017 7:03:00 PM,I-85,,Heading South,,,Freedom Dr,34.0,-999.0,Mecklenburg,In Charlotte,10,35.2481443936497,-80.8962130276941,,,,,DCUNNINGHAM,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,All lanes open.,DC,,4/24/2017 6:05:49 PM,4/24/2017 6:18:58 PM,,,,,
504853,4/24/2017 5:59:00 PM,4/24/2017 6:09:05 PM,I-40,,Heading East,SR-1355,,Panther Creek,14.0,-999.0,Haywood,Near Waynesville,14,35.669247,-82.996395,,,,,Hlsimmons,STOC,(877) 627-7862,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,2,False,False,False,False,False,False,The left lane has reopened just past Exit 15 (Fines Creek Rd).,,,4/24/2017 6:02:43 PM,4/24/2017 6:09:05 PM,,,,,
504852,4/24/2017 5:58:00 PM,4/24/2017 6:58:00 PM,I-77,,Heading South,,,,3.0,-999.0,Mecklenburg,In Charlotte,10,35.14169237375,-80.9035474723865,,,,,klsmith8,mrtmc,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,A vehicle accident is causing congestion.&nbsp;,,,4/24/2017 6:00:27 PM,4/24/2017 6:04:01 PM,,,,,
504850,4/24/2017 5:35:00 PM,4/24/2017 5:56:17 PM,I-440,,Heading East,,,,16.0,-999.0,Wake,In Raleigh,5,35.7601059382132,-78.5754589746093,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,True,False,False,False,The left lane has reopened near Exit 16 (I-40).,CCTV 1097 - STM,,4/24/2017 5:38:00 PM,4/24/2017 5:56:17 PM,,,,,
504849,4/24/2017 5:25:00 PM,4/24/2017 6:15:27 PM,I-40,,Heading West,,,,298.0,-999.0,Wake,In Raleigh,5,35.7541590892845,-78.6429306106617,,,,,stminnick,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,3,False,False,True,False,False,False,The right two lanes have reopened near Exit 298 (South Saunders Street).,CCTV 1034 - STM,,4/24/2017 5:28:28 PM,4/24/2017 6:15:27 PM,,,,,
504846,4/24/2017 4:53:00 PM,4/24/2017 5:10:56 PM,I-240,,Heading West,I-26,,I-26,4.0,-999.0,Buncombe,In Asheville,13,35.5931896159077,-82.565562689446,,,,,Hlsimmons,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near exit 4 ( I-26).,IMAP 464,,4/24/2017 4:55:26 PM,4/24/2017 5:10:56 PM,,,,,
504845,4/24/2017 4:22:00 PM,4/24/2017 5:03:09 PM,US-64,,Heading East,US-1,,US-1,404.0,-999.0,Wake,In Apex,5,35.7381399331869,-78.7964572690253,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,US-64,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The left lane has reopened at Exit 404 (US-1).,CCTV 1079 - STM,,4/24/2017 4:23:28 PM,4/24/2017 5:03:09 PM,,,,,
504844,4/24/2017 3:47:00 PM,4/24/2017 4:11:09 PM,US-64,,Heading East,,,,433.0,-999.0,Wake,Near Zebulon,5,35.8304055177125,-78.3549997406005,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,US-64,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The right lane has reopened one mile east of Exit 432 (Lizard Lick Road).,CCTV 1434 - STM,,4/24/2017 3:50:25 PM,4/24/2017 4:11:09 PM,,,,,
504843,4/24/2017 3:48:00 PM,4/24/2017 5:48:00 PM,I-77,,Heading South,I-85,,,13.0,-999.0,Mecklenburg,In Charlotte,10,35.2728305338942,-80.8447097898126,,,,,bcthurkill,mrtmc,(704) 347-6631,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,True,False,False,False,"There is congestion through exit 13, I-85, due to a previous crash. &nbsp;All lanes are open.",cctv,,4/24/2017 3:49:46 PM,4/24/2017 4:44:10 PM,,,,,
504841,4/24/2017 3:38:00 PM,4/24/2017 4:02:26 PM,US-74,,Heading East,,,,243.0,-999.0,Mecklenburg,In Charlotte,10,35.2182867855856,-80.8193058157276,,,,,DCUNNINGHAM,MRTMC,(704) 342-6814,,,High,8,Congestion,E Indepence Blvd,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,Traffic has returned to normal.,DC,,4/24/2017 3:45:37 PM,4/24/2017 4:02:26 PM,,,,,
504840,4/24/2017 3:42:00 PM,4/24/2017 5:42:00 PM,I-77,,Heading North,I-85,,,13.0,-999.0,Mecklenburg,In Charlotte,10,35.2761843810422,-80.845623685497,,,,,bcthurkill,mrtmc,(704) 347-6631,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"There is congestion through Exit 13, I-85, due to a previous crash. &nbsp;All lanes are open.",cctv,,4/24/2017 3:44:01 PM,4/24/2017 4:27:41 PM,,,,,
504838,4/24/2017 3:36:00 PM,4/24/2017 3:51:58 PM,I-440,,Heading West,,,,2.0,-999.0,Wake,In Raleigh,5,35.7843322075604,-78.7000836048369,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The left lane has reopened near Exit 2 (Western Boulevard).,CCTV 1084 - STM,,4/24/2017 3:37:46 PM,4/24/2017 3:51:58 PM,I-440 Improvement,,,,
504837,4/24/2017 3:29:00 PM,4/24/2017 4:29:00 PM,I-77,,Heading North,SR-1577,,SR-1577,5.0,-999.0,Mecklenburg,In Charlotte,10,35.1594761521751,-80.8910337643224,,,,,bcthurkill,mrtmc,(704) 347-6631,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"There is congestion near Exit 5, Tyvola Road due to a prior crash. &nbsp;All lanes are open.",cctv,,4/24/2017 3:35:46 PM,4/24/2017 3:56:29 PM,,,,,
504834,4/24/2017 3:26:00 PM,4/24/2017 4:26:00 PM,I-77,,Heading North,,,,6.0,-999.0,Mecklenburg,In Charlotte,10,35.1827530861637,-80.8875946417084,,,,,bcthurkill,mrtmc,(704) 347-6631,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"There is congestion near Exit 6, Billy Graham Pkwy, due to a previous crash. &nbsp;All lanes are open.",cctv,,4/24/2017 3:27:58 PM,4/24/2017 3:57:24 PM,,,,,
504833,4/24/2017 3:19:00 PM,4/24/2017 4:15:18 PM,US-64,,Heading West,SR-2233,,SR-2233,425.0,-999.0,Wake,In Knightdale,5,35.7654564353417,-78.4805844974979,,,,,stminnick,STOC,(877) 627-7862,,,Low,2,Shoulder Closed,US-64,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 425 (Smithfield Road).,CCTV 1425 - STM,,4/24/2017 3:20:52 PM,4/24/2017 4:15:18 PM,,,,,
504831,4/24/2017 3:07:00 PM,4/24/2017 4:05:52 PM,I-40,,Heading West,,,,189.0,-999.0,Forsyth,In Winston-Salem,9,36.0663378163579,-80.3080658438546,,,,,swkohl,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The left lane has reopened near Exit 189 (South Stratford Road).,wspd-swk-267,,4/24/2017 3:09:55 PM,4/24/2017 4:05:52 PM,,,,,
504830,4/24/2017 3:01:00 PM,4/24/2017 3:26:11 PM,US-52,,Heading South,,,,109.0,-999.0,Forsyth,Near Winston-Salem,9,36.0956922448193,-80.234414573766,,,,,swkohl,STOC,(877) 627-7862,,,Medium,10,Lane Closed,US-52,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,the right lane has reopened near Exit 109 (I-40 Business).&nbsp;,imap-swk-267,,4/24/2017 3:03:32 PM,4/24/2017 3:26:11 PM,,,,,
504828,4/24/2017 2:41:00 PM,4/24/2017 3:41:00 PM,I-277,,Inner Loop,I-77,,,1.0,-999.0,Mecklenburg,In Charlotte,10,35.2253553241484,-80.8644267238838,,,,,ahash,MRTMC,(704) 342-6814,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,"A crash has the right lane closed on I-277 inner loop at the I-77 south exit ramp, exit 1",,,4/24/2017 2:42:50 PM,4/24/2017 2:44:23 PM,,,,,
504827,4/24/2017 2:40:00 PM,4/24/2017 3:12:52 PM,I-40,,Heading East,,,,298.0,-999.0,Wake,In Raleigh,5,35.7540589762977,-78.6537138519287,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,True,False,False,False,The right lane has reopened near Exit 298 (South Saunders Street).,CCTV 1034 - STM,,4/24/2017 2:41:47 PM,4/24/2017 3:12:52 PM,,,,,
504824,4/24/2017 2:36:00 PM,4/24/2017 3:40:02 PM,I-40,,Heading East,,,,295.0,-999.0,Wake,In Raleigh,5,35.7517952867722,-78.6954826385369,,,,,stminnick,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,True,False,False,False,The left lane has reopened near Exit 295 (Gorman Street).,CCTV 1032 - STM,,4/24/2017 2:38:25 PM,4/24/2017 3:40:02 PM,,,,,
504823,4/24/2017 2:32:00 PM,4/24/2017 3:20:56 PM,US-52,,Heading South,,,,108.0,-999.0,Forsyth,Near Winston-Salem,9,36.0790331989064,-80.2305124805646,,,,,daparker4,STOC,(877) 627-7862,,,High,10,Lane Closed,US-52,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The right lane has reopened near Exit 108 (Waughton Street).,swk-267-cctv,,4/24/2017 2:34:29 PM,4/24/2017 3:20:56 PM,,,,,
504822,4/24/2017 2:30:00 PM,4/24/2017 3:11:32 PM,I-40,,Heading West,,,,297.0,-999.0,Wake,In Raleigh,5,35.7571487150178,-78.6615508854267,,,,,stminnick,STOC,(877) 627-7862,,,Medium,12,Lane Narrowed,,Disabled Vehicle,1,None,0,0,False,False,True,False,False,False,The exit ramp has reopened at Exit 297 (Lake Wheeler Road).,CCTV 1033 - STM,,4/24/2017 2:32:47 PM,4/24/2017 3:11:32 PM,,,,,
504821,4/24/2017 2:26:00 PM,4/24/2017 3:04:18 PM,I-77,,Heading North,,,,9.0,-999.0,Mecklenburg,In Charlotte,10,35.2222538950637,-80.8678283360223,,,,,mamcintosh1,mrtmc,(704) 342-6814,,,High,12,Lane Narrowed,,Vehicle Crash,138,Hurrricane Matthew,0,0,False,False,False,False,False,False,A vehicle accident has the lane narrowed.,,,4/24/2017 2:27:28 PM,4/24/2017 3:04:18 PM,,,,,
504820,4/24/2017 2:19:00 PM,4/24/2017 3:19:00 PM,I-77,,Heading South,,,,46.0,-999.0,Iredell,Near Statesville,12,35.7387973808357,-80.859553992447,,,,,mamcintosh1,mrtmc,(704) 342-6814,,,High,8,Congestion,,Road Obstruction,1,None,0,0,False,False,False,False,False,False,A road obsturction is causing congestion.&nbsp;,,,4/24/2017 2:22:03 PM,4/24/2017 2:30:57 PM,,,,,
504818,4/24/2017 2:02:00 PM,4/24/2017 2:36:17 PM,US-74,,Heading East,SR-1527,,Jones Cove Rd,105.0,-999.0,Haywood,Near Clyde,14,35.528877,-82.936551,,,,,sgroberts1,STOC,(877) 627-7862,,,Medium,10,Lane Closed,Jones Cove Road,Vehicle Crash,1,None,1,4,False,False,False,False,False,False,All lanes have reopened.,P424,Motorists should consider an alternate route.,4/24/2017 2:08:10 PM,4/24/2017 2:36:17 PM,,,,,
504817,4/24/2017 1:58:00 PM,4/24/2017 2:51:35 PM,I-440,,Heading North,I-40,,I-40,1.0,-999.0,Wake,In Raleigh,5,35.7669485317951,-78.7338286105252,,,,,stminnick,STOC,(877) 627-7862,,,High,3,Ramp Closed,,Vehicle Crash,1,None,0,0,False,False,True,False,False,False,The ramp to I-40 West at Exit 1 B (I-40) has reopened,CCTV 1030 - STM,,4/24/2017 2:00:42 PM,4/24/2017 2:51:35 PM,I-440 Improvement,,,,
504816,4/24/2017 1:50:00 PM,4/24/2017 2:55:23 PM,I-40,,Heading East,,,,217.0,-999.0,Guilford,Near Greensboro,7,36.0431948955824,-79.8387781831698,,,,,dmkirby,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,5,False,False,False,False,False,False,The right lane has reopeneed near Exit 217 (West Gate City Blvd).,CCTV 88 283,,4/24/2017 1:52:42 PM,4/24/2017 2:55:23 PM,,,,,
504815,4/24/2017 1:46:00 PM,4/24/2017 2:46:00 PM,I-77,,Heading South,I-85,,,13.0,-999.0,Mecklenburg,In Charlotte,10,35.2726911491335,-80.8447542697602,,,,,mamcintosh1,MRTMC,(704) 342-6814,,,High,8,Congestion,,Road Obstruction,1,None,0,0,False,False,False,False,False,False,All lanes open.,DC,,4/24/2017 1:48:28 PM,4/24/2017 2:29:45 PM,,,,,
504813,4/24/2017 1:41:00 PM,4/24/2017 2:51:17 PM,I-85,BUS,Heading North,,,,35.0,-999.0,Guilford,Near Greensboro,7,36.0239532406032,-79.8146070464918,,,,,dmkirby,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,4,False,False,False,False,False,False,The two left lanes have reopened near Exit 35 (Rehobeth Church Road).,IMAP P391 283,,4/24/2017 1:46:23 PM,4/24/2017 2:51:17 PM,,,,,
504811,4/24/2017 1:39:00 PM,4/24/2017 2:09:00 PM,I-40,,Heading West,,,,300.0,-999.0,Wake,In Raleigh,5,35.7532564003121,-78.6234478054046,,,,,daparker4,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,3,False,False,True,False,False,False,"All lanes open just west of Exit 300, Rock Quarry Rd.",imap   - 292,,4/24/2017 1:42:42 PM,4/24/2017 2:11:19 PM,,,,,
504808,4/24/2017 1:05:00 PM,4/24/2017 1:24:27 PM,US-70,,Heading West,I-440,,I-440,-999.0,-999.0,Wake,In Raleigh,5,35.8340061670484,-78.6679182507343,,,,,emflores,STOC,(877) 627-7862,,,High,10,Lane Closed,Glenwood Avenue,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The left lane has reopened at I-440.,cctv  - 292,,4/24/2017 1:08:35 PM,4/24/2017 1:24:27 PM,,,,,
504807,4/24/2017 12:40:00 PM,4/24/2017 1:40:00 PM,I-85,,Heading North,,,,39.0,-999.0,Mecklenburg,In Charlotte,10,35.2767318299327,-80.8146038969769,,,,,mamcintosh1,MRTMC,(704) 342-6814,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,4,False,False,False,False,False,False,A vehicle accident is blocking the left lane.&nbsp;,,,4/24/2017 12:42:21 PM,4/24/2017 12:42:21 PM,,,,,
504806,4/24/2017 12:10:00 PM,4/24/2017 1:00:37 PM,I-440,,Heading East,US-70,,US-70,7.0,-999.0,Wake,In Raleigh,5,35.836881055115,-78.6637737022133,,,,,pjherzog,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,4,False,False,False,False,False,False,"The right lane reopened near Glenwood Ave, Exit 7.",IMAp p 219,,4/24/2017 12:12:18 PM,4/24/2017 1:00:37 PM,,,,,
